2021-06-05 14:59:48.190 - Thread:  20 ->  Log Started
2021-06-05 15:00:01.647 - Thread:  20 ->        Loading Contract Types
2021-06-05 15:00:01.651 - Thread:  20 ->        Loading block positions
2021-06-05 15:00:01.654 - Thread:  20 ->        Loading block positions
2021-06-05 15:00:01.654 - Thread:  20 ->        Loading curve definitions
2021-06-05 15:00:01.656 - Thread:  20 ->        Loading debris
2021-06-05 15:00:01.657 - Thread:  20 ->        Loading environment items entries
2021-06-05 15:00:01.658 - Thread:  20 ->        Loading decal global definitions
2021-06-05 15:00:01.658 - Thread:  20 ->        Loading decal definitions
2021-06-05 15:00:01.658 - Thread:  20 ->        Loading decal definitions
2021-06-05 15:00:01.658 - Thread:  20 ->        Loading drone behaviors
2021-06-05 15:00:01.660 - Thread:  20 ->        Loading edges
2021-06-05 15:00:01.661 - Thread:  20 ->        Loading emissive color definitions
2021-06-05 15:00:01.664 - Thread:  20 ->        Loading emissive color default states
2021-06-05 15:00:01.668 - Thread:  20 ->        Loading animations
2021-06-05 15:00:01.668 - Thread:  20 ->        Loading entity components
2021-06-05 15:00:01.680 - Thread:  20 ->        Loading component containers
2021-06-05 15:00:01.691 - Thread:  20 ->        Loading environment items entries
2021-06-05 15:00:01.691 - Thread:  20 ->        Loading Faction Names
2021-06-05 15:00:01.692 - Thread:  20 ->        Loading factions
2021-06-05 15:00:01.695 - Thread:  20 ->        Loading flare definitions
2021-06-05 15:00:01.704 - Thread:  20 ->        Loading gas property definitions
2021-06-05 15:00:01.705 - Thread:  20 ->        Loading event definitions
2021-06-05 15:00:01.706 - Thread:  20 ->        Loading physical items
2021-06-05 15:00:01.709 - Thread:  20 ->        Loading chat bot responses
2021-06-05 15:00:01.713 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.713 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorBottomLeft.png
2021-06-05 15:00:01.713 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.713 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorBottomRight.png
2021-06-05 15:00:01.713 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.713 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorTopLeft.png
2021-06-05 15:00:01.713 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.713 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorTopRight.png
2021-06-05 15:00:01.713 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.713 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorGlass.png
2021-06-05 15:00:01.714 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.714 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorBottom.png
2021-06-05 15:00:01.714 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.714 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\BackgroundGradient.png
2021-06-05 15:00:01.714 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.714 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\leftplate.png
2021-06-05 15:00:01.714 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.714 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\rightplate.png
2021-06-05 15:00:01.714 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.714 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\centerplate.png
2021-06-05 15:00:01.714 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.714 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\CenterPlateController.png
2021-06-05 15:00:01.714 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.714 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\ToolbarColorVariant.png
2021-06-05 15:00:01.714 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.714 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gravityindicatorcirclesmall.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\f1icon.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gravityindicatorcirclelarge.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gravityindicatorfill.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\playerhelmeton.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\playerhelmetoff.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\jetpack.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\jetpackoff.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\magboot.png
2021-06-05 15:00:01.715 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.715 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\light.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\playerbroadcastingon.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\playerbroadcastingoff.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\handbrake.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\remotecontrolon.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gridbroadcastingon.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gridbroadcastingoff.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gridpower.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\iconsbackground.png
2021-06-05 15:00:01.716 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.716 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\cockpitbuildmode.png
2021-06-05 15:00:01.717 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.717 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\suffocating.png
2021-06-05 15:00:01.717 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.717 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\healthlow.png
2021-06-05 15:00:01.717 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.717 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\capacity.png
2021-06-05 15:00:01.717 - Thread:  20 ->        GuiTextures.sbc
2021-06-05 15:00:01.717 - Thread:  20 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\healthicon.png
2021-06-05 15:00:01.717 - Thread:  20 ->        GuiTextures.sbc
