2021-05-21 08:18:46.232 - Thread:  19 ->  Log Started
2021-05-21 08:18:47.970 - Thread:  19 ->        MySpaceWorldGenerator - START
2021-05-21 08:18:47.977 - Thread:  19 ->        MySpaceWorldGenerator - END
2021-05-21 08:18:47.977 - Thread:  19 ->        MySpaceBuildComponent - START
2021-05-21 08:18:47.977 - Thread:  19 ->        MySpaceBuildComponent - END
2021-05-21 08:18:47.978 - Thread:  19 ->        MyEntities - START
2021-05-21 08:18:47.997 - Thread:  19 ->        MyEntities - END
2021-05-21 08:18:47.997 - Thread:  19 ->        MyObjectBuilder_Base - START
2021-05-21 08:18:47.997 - Thread:  19 ->        MyObjectBuilder_Base - END
2021-05-21 08:18:47.997 - Thread:  19 ->        MyTransparentGeometry - START
2021-05-21 08:18:47.997 - Thread:  19 ->        MyTransparentGeometry - END
2021-05-21 08:18:47.997 - Thread:  19 ->        MyCubeGridDeformationTables - START
2021-05-21 08:18:48.007 - Thread:  19 ->        MyCubeGridDeformationTables - END
2021-05-21 08:18:48.007 - Thread:  19 ->        MyMath - START
2021-05-21 08:18:48.007 - Thread:  19 ->        MyMath - END
2021-05-21 08:18:48.007 - Thread:  19 ->        MySimpleObjectDraw - START
2021-05-21 08:18:48.008 - Thread:  19 ->        MySimpleObjectDraw - END
2021-05-21 08:18:48.033 - Thread:  19 ->        MyEntityComponentsDebugDraw - START
2021-05-21 08:18:48.033 - Thread:  19 ->        MyEntityComponentsDebugDraw - END
2021-05-21 08:18:48.033 - Thread:  19 ->        MyGuiIngameScriptsPage - START
2021-05-21 08:18:48.078 - Thread:  19 ->        MyGuiIngameScriptsPage - END
2021-05-21 08:18:48.078 - Thread:  19 ->        MyGuiScreenAdminMenu - START
2021-05-21 08:18:48.079 - Thread:  19 ->        MyGuiScreenAdminMenu - END
2021-05-21 08:18:48.079 - Thread:  19 ->        MySyncDestructions - START
2021-05-21 08:18:48.079 - Thread:  19 ->        MySyncDestructions - END
2021-05-21 08:18:48.079 - Thread:  19 ->        MySyncEntity - START
2021-05-21 08:18:48.079 - Thread:  19 ->        MySyncEntity - END
2021-05-21 08:18:48.079 - Thread:  19 ->        MyCommandCharacter - START
2021-05-21 08:18:48.081 - Thread:  19 ->        MyCommandCharacter - END
2021-05-21 08:18:48.081 - Thread:  19 ->        MyCommandConsole - START
2021-05-21 08:18:48.081 - Thread:  19 ->        MyCommandConsole - END
2021-05-21 08:18:48.081 - Thread:  19 ->        MyCommandEntity - START
2021-05-21 08:18:48.082 - Thread:  19 ->        MyCommandEntity - END
2021-05-21 08:18:48.082 - Thread:  19 ->        MyAiTargetManager - START
2021-05-21 08:18:48.082 - Thread:  19 ->        MyAiTargetManager - END
2021-05-21 08:18:48.082 - Thread:  19 ->        MyClientDebugCommands - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyClientDebugCommands - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyDedicatedServer - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyDedicatedServer - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyDedicatedServerBase - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyDedicatedServerBase - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerBase - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerBase - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerClient - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerClient - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerClientBase - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerClientBase - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerLobby - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerLobby - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerLobbyClient - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerLobbyClient - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerServerBase - START
2021-05-21 08:18:48.083 - Thread:  19 ->        MyMultiplayerServerBase - END
2021-05-21 08:18:48.083 - Thread:  19 ->        MyServerDebugCommands - START
2021-05-21 08:18:48.084 - Thread:  19 ->        MyServerDebugCommands - END
2021-05-21 08:18:48.084 - Thread:  19 ->        MyAIActionsParser - START
2021-05-21 08:18:48.084 - Thread:  19 ->        MyAIActionsParser - END
2021-05-21 08:18:48.084 - Thread:  19 ->        MyCubeGridDefinitions - START
2021-05-21 08:18:48.137 - Thread:  19 ->        MyCubeGridDefinitions - END
2021-05-21 08:18:48.137 - Thread:  19 ->        MyDefinitionManager - START
2021-05-21 08:18:48.154 - Thread:  19 ->        MyDefinitionManager - END
2021-05-21 08:18:48.155 - Thread:  19 ->     Preallocate - END
2021-05-21 08:18:48.159 - Thread:  19 ->     Bind IP : 0.0.0.0:27016
2021-05-21 08:18:51.466 - Thread:  19 ->     Networking service: Steam
2021-05-21 08:18:51.466 - Thread:  19 ->     Server successfully started
2021-05-21 08:18:51.466 - Thread:  19 ->     Product name: Space Engineers
2021-05-21 08:18:51.466 - Thread:  19 ->     Desc: Space Engineers
2021-05-21 08:18:51.466 - Thread:  19 ->     Public IP: 82.17.144.19
2021-05-21 08:18:51.466 - Thread:  19 ->     User ID: [009...570]
2021-05-21 08:18:51.468 - Thread:  19 ->     Server connected to Steam
2021-05-21 08:18:51.577 - Thread:  19 ->     MyCampaignManager.Constructor() - START
2021-05-21 08:18:51.886 - Thread:  19 ->     MyCampaignManager.Constructor() - END
2021-05-21 08:18:51.886 - Thread:  19 ->  MySandboxGame.Constructor() - END
2021-05-21 08:18:51.886 - Thread:  19 ->  Server Name: spacies-theReReckoning
2021-05-21 08:18:51.886 - Thread:  19 ->  World Name: woops-we-did-it-again
2021-05-21 08:18:51.935 - Thread:  19 ->  MySandboxGame.Initialize() - START
2021-05-21 08:18:51.935 - Thread:  19 ->     Installed DLCs: 
2021-05-21 08:18:51.937 - Thread:  24 ->  Remote Server Listener started. Listening on port 8080
2021-05-21 08:18:51.951 - Thread:  19 ->     MyGuiGameControlsHelpers()
2021-05-21 08:18:52.005 - Thread:  19 ->     Havok: Physics.Init
2021-05-21 08:18:52.493 - Thread:  19 ->     Havok: Version: Release(0), 1800, [S}
2021-05-21 08:18:52.495 - Thread:  19 ->     HkGameName: SpaceEngineers
2021-05-21 08:18:52.507 - Thread:  19 ->     MySandboxGame.LoadData() - START
2021-05-21 08:18:52.508 - Thread:  19 ->        MyDefinitionManager.LoadScenarios() - START
2021-05-21 08:18:52.519 - Thread:  19 ->           e81c71c392ad854db386c9d131f9142aff57e7fd
2021-05-21 08:18:52.782 - Thread:  19 ->           Loading scenarios
2021-05-21 08:18:52.818 - Thread:  19 ->        MyDefinitionManager.LoadScenarios() - END
2021-05-21 08:18:52.819 - Thread:  19 ->        MyDefinitionManager.PreloadDefinitions() - START
2021-05-21 08:18:52.930 - Thread:  19 ->           Loading OffensiveWords definitions
2021-05-21 08:18:52.930 - Thread:  19 ->           WARNING: Unexpected behaviour may occur due to redefinition of 'Offensive Words'
2021-05-21 08:18:52.933 - Thread:  19 ->        MyDefinitionManager.PreloadDefinitions() - END
2021-05-21 08:18:52.945 - Thread:   8 ->  MySandboxGame.PerformPreload() - START
2021-05-21 08:18:52.948 - Thread:   8 ->  MyDefinitionManager.GetSessionPreloadDefinitions() - START
2021-05-21 08:18:52.949 - Thread:  19 ->     MySandboxGame.LoadData() - END
2021-05-21 08:18:52.958 - Thread:   8 ->  MyDefinitionManager.GetSessionPreloadDefinitions() - END
2021-05-21 08:18:52.958 - Thread:   8 ->  MySandboxGame.PerformPreload() - PRELOAD VANILLA SOUNDS AND VOXELS
2021-05-21 08:18:52.959 - Thread:   8 ->  ReloadVoxelMaterials
2021-05-21 08:18:53.023 - Thread:   8 ->  MyDefinitionManager.GetSessionPreloadDefinitions() - START
2021-05-21 08:18:55.305 - Thread:  19 ->     Loading last session C:\ProgramData\SpaceEngineersDedicated\spacies-3-weewooweeewee\Saves\woops-we-did-it-again
2021-05-21 08:18:56.567 - Thread:  19 ->     Loading Sandbox world configuration file C:\ProgramData\SpaceEngineersDedicated\spacies-3-weewooweeewee\Saves\woops-we-did-it-again\Sandbox_config.sbc
2021-05-21 08:18:56.581 - Thread:  19 ->     Sandbox world configuration file found, overriding checkpoint settings.
2021-05-21 08:18:56.582 - Thread:  19 ->     Server PolicyResponse (1)
2021-05-21 08:18:56.584 - Thread:   9 ->  Downloading world mods - START
2021-05-21 08:18:56.678 - Thread:   8 ->  MyDefinitionManager.GetSessionPreloadDefinitions() - END
2021-05-21 08:18:56.678 - Thread:   8 ->  MySandboxGame.PerformPreload() - END VANILLA SOUNDS AND VOXELS
2021-05-21 08:18:56.678 - Thread:   8 ->  MySandboxGame.PerformPreload() - END
2021-05-21 08:18:56.936 - Thread:  21 ->  Mod dependencies query successful
2021-05-21 08:18:56.944 - Thread:   9 ->     MyWorkshop.GetItemsBlocking: getting 5 items
2021-05-21 08:18:57.196 - Thread:  21 ->  Mod query successful
2021-05-21 08:18:57.202 - Thread:   9 ->     Up to date mod: Id = 635163592, title = 'Maglev Rail'
2021-05-21 08:18:57.202 - Thread:   9 ->     Up to date mod: Id = 626156203, title = 'Midspace's Small Ship Speed 800 mod'
2021-05-21 08:18:57.202 - Thread:   9 ->     Up to date mod: Id = 618178461, title = '(DX11)Advanced Wheels'
2021-05-21 08:18:57.202 - Thread:   9 ->     Up to date mod: Id = 577079238, title = '"Skyblade" Helicopter & Plane Propellers'
2021-05-21 08:18:57.202 - Thread:   9 ->     Up to date mod: Id = 570767599, title = 'Midspace's Large Ship Speed 1000 mod'
2021-05-21 08:18:57.203 - Thread:   9 ->     Mod download time: 0.00 seconds
2021-05-21 08:18:57.204 - Thread:   9 ->  Downloading world mods - END
2021-05-21 08:18:57.212 - Thread:  19 ->     Loading session: C:\ProgramData\SpaceEngineersDedicated\spacies-3-weewooweeewee\Saves\woops-we-did-it-again
2021-05-21 08:18:57.268 - Thread:  19 ->     GC Memory: 66,238,256 B
2021-05-21 08:18:57.271 - Thread:  19 ->     Process Memory: 275,152,896 B
2021-05-21 08:18:57.273 - Thread:  19 ->     Experimental mode: Yes
2021-05-21 08:18:57.273 - Thread:  19 ->     Experimental mode reason: ExperimentalMode, EnableIngameScripts, Mods
2021-05-21 08:18:57.273 - Thread:  19 ->     Console compatibility: No
2021-05-21 08:18:58.821 - Thread:  19 ->     MyScriptManager.LoadData() - START
2021-05-21 08:18:59.992 - Thread:  19 ->        mod_notice: Maglev Rail
2021-05-21 08:18:59.992 - Thread:  19 ->          in file: 
2021-05-21 08:18:59.992 - Thread:  19 ->          Possible entity type script logic collision
2021-05-21 08:19:00.050 - Thread:  19 ->        Script loaded: 635163592.sbm_MagRail, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
2021-05-21 08:19:00.050 - Thread:  19 ->        Script loaded: 626156203.sbm_midspace.speed.Small800, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
2021-05-21 08:19:00.050 - Thread:  19 ->        Script loaded: 570767599.sbm_midspace.speed.Large1000, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null
2021-05-21 08:19:00.063 - Thread:  19 ->     MyScriptManager.LoadData() - END
2021-05-21 08:19:00.067 - Thread:  19 ->     MyDefinitionManager.LoadData() - START
2021-05-21 08:19:00.068 - Thread:  19 ->     MyDefinitionManager.LoadScenarios() - START
2021-05-21 08:19:00.069 - Thread:  19 ->        e81c71c392ad854db386c9d131f9142aff57e7fd
2021-05-21 08:19:00.210 - Thread:  19 ->        Loading scenarios
2021-05-21 08:19:00.210 - Thread:  19 ->     MyDefinitionManager.LoadScenarios() - END
2021-05-21 08:19:00.210 - Thread:  19 ->        List of used mods (5) - START
2021-05-21 08:19:00.210 - Thread:  19 ->           Id = Steam:618178461, Filename = '618178461.sbm', Name = '(DX11)Advanced Wheels'
2021-05-21 08:19:00.210 - Thread:  19 ->           Id = Steam:635163592, Filename = '635163592.sbm', Name = 'Maglev Rail'
2021-05-21 08:19:00.210 - Thread:  19 ->           Id = Steam:577079238, Filename = '577079238.sbm', Name = '"Skyblade" Helicopter & Plane Propellers'
2021-05-21 08:19:00.210 - Thread:  19 ->           Id = Steam:626156203, Filename = '626156203.sbm', Name = 'Midspace's Small Ship Speed 800 mod'
2021-05-21 08:19:00.211 - Thread:  19 ->           Id = Steam:570767599, Filename = '570767599.sbm', Name = 'Midspace's Large Ship Speed 1000 mod'
2021-05-21 08:19:00.211 - Thread:  19 ->        List of used mods - END
2021-05-21 08:19:00.355 - Thread:  19 ->        Loading behaviors
2021-05-21 08:19:00.356 - Thread:  19 ->        Loading ammo magazines
2021-05-21 08:19:00.358 - Thread:  19 ->        Loading ammo definitions
2021-05-21 08:19:00.360 - Thread:  19 ->        Loading animations
2021-05-21 08:19:00.362 - Thread:  19 ->        Loading animations
2021-05-21 08:19:00.363 - Thread:  19 ->        Loading sound definitions
2021-05-21 08:19:00.364 - Thread:  19 ->        Loading sound definitions
2021-05-21 08:19:00.364 - Thread:  19 ->        Loading sound definitions
2021-05-21 08:19:00.364 - Thread:  19 ->        Loading sound definitions
2021-05-21 08:19:00.365 - Thread:  19 ->        Loading sound definitions
2021-05-21 08:19:00.365 - Thread:  19 ->        Loading sound definitions
2021-05-21 08:19:00.365 - Thread:  19 ->        Loading category classes
2021-05-21 08:19:00.365 - Thread:  19 ->        Loading category classes
2021-05-21 08:19:00.365 - Thread:  19 ->        Loading blueprint classes
2021-05-21 08:19:00.366 - Thread:  19 ->        Loading blueprint class entries
2021-05-21 08:19:00.367 - Thread:  19 ->        Loading blueprint class entries
2021-05-21 08:19:00.367 - Thread:  19 ->        Loading blueprints
2021-05-21 08:19:00.369 - Thread:  19 ->        Loading blueprints
2021-05-21 08:19:00.369 - Thread:  19 ->        Loading agent definitions
2021-05-21 08:19:00.370 - Thread:  19 ->        Loading character definitions
2021-05-21 08:19:00.380 - Thread:  19 ->        Loading character definitions
2021-05-21 08:19:00.380 - Thread:  19 ->        Loading components
2021-05-21 08:19:00.381 - Thread:  19 ->        Loading components
2021-05-21 08:19:00.381 - Thread:  19 ->        Loading configuration
2021-05-21 08:19:00.382 - Thread:  19 ->        Loading container types
2021-05-21 08:19:00.384 - Thread:  19 ->        Loading Contract Types
2021-05-21 08:19:00.388 - Thread:  19 ->        Loading block positions
2021-05-21 08:19:00.390 - Thread:  19 ->        Loading block positions
2021-05-21 08:19:00.390 - Thread:  19 ->        Loading curve definitions
2021-05-21 08:19:00.392 - Thread:  19 ->        Loading debris
2021-05-21 08:19:00.393 - Thread:  19 ->        Loading environment items entries
2021-05-21 08:19:00.394 - Thread:  19 ->        Loading decal global definitions
2021-05-21 08:19:00.394 - Thread:  19 ->        Loading decal definitions
2021-05-21 08:19:00.394 - Thread:  19 ->        Loading decal definitions
2021-05-21 08:19:00.394 - Thread:  19 ->        Loading drone behaviors
2021-05-21 08:19:00.396 - Thread:  19 ->        Loading edges
2021-05-21 08:19:00.397 - Thread:  19 ->        Loading emissive color definitions
2021-05-21 08:19:00.400 - Thread:  19 ->        Loading emissive color default states
2021-05-21 08:19:00.404 - Thread:  19 ->        Loading animations
2021-05-21 08:19:00.404 - Thread:  19 ->        Loading entity components
2021-05-21 08:19:00.414 - Thread:  19 ->        Loading component containers
2021-05-21 08:19:00.424 - Thread:  19 ->        Loading environment items entries
2021-05-21 08:19:00.424 - Thread:  19 ->        Loading Faction Names
2021-05-21 08:19:00.425 - Thread:  19 ->        Loading factions
2021-05-21 08:19:00.428 - Thread:  19 ->        Loading flare definitions
2021-05-21 08:19:00.436 - Thread:  19 ->        Loading gas property definitions
2021-05-21 08:19:00.437 - Thread:  19 ->        Loading event definitions
2021-05-21 08:19:00.438 - Thread:  19 ->        Loading physical items
2021-05-21 08:19:00.441 - Thread:  19 ->        Loading chat bot responses
2021-05-21 08:19:00.445 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.445 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorBottomLeft.png
2021-05-21 08:19:00.445 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.445 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorBottomRight.png
2021-05-21 08:19:00.445 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.445 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorTopLeft.png
2021-05-21 08:19:00.445 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.445 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorTopRight.png
2021-05-21 08:19:00.445 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.445 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorGlass.png
2021-05-21 08:19:00.445 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.445 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\HelmetVisorBottom.png
2021-05-21 08:19:00.445 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.445 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\BackgroundGradient.png
2021-05-21 08:19:00.445 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.445 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\leftplate.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\rightplate.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\centerplate.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\CenterPlateController.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\Textures\GUI\Icons\HUD 2017\ToolbarColorVariant.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gravityindicatorcirclesmall.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\f1icon.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gravityindicatorcirclelarge.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gravityindicatorfill.png
2021-05-21 08:19:00.446 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.446 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\playerhelmeton.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\playerhelmetoff.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\jetpack.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\jetpackoff.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\magboot.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\light.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\playerbroadcastingon.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\playerbroadcastingoff.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\handbrake.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\remotecontrolon.png
2021-05-21 08:19:00.447 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.447 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gridbroadcastingon.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.448 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gridbroadcastingoff.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.448 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\gridpower.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.448 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\iconsbackground.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.448 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\cockpitbuildmode.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.448 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\suffocating.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.448 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\healthlow.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.448 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\capacity.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
2021-05-21 08:19:00.448 - Thread:  19 ->        Failed to parse texture header! Texture: G:\SteamLibrary\steamapps\common\SpaceEngineersDedicatedServer\Content\textures\gui\icons\hud 2017\healthicon.png
2021-05-21 08:19:00.448 - Thread:  19 ->        GuiTextures.sbc
